3007,2022-12-23,2023-06-04,2022-12-21,4787
3008,2022-02-27,2022-05-02,2022-02-26,4788
3009,2022-11-28,2023-05-07,2022-11-25,4789
3010,2022-07-18,2022-10-20,2022-07-14,4792
3011,2023-01-04,2023-04-20,2022-12-31,4793
3012,2022-02-20,2022-05-15,2022-02-19,4794
3013,2022-04-18,2022-08-19,2022-04-15,4796
3014,2023-01-29,2023-05-07,2023-01-27,4797
3015,2023-02-03,2023-03-31,2023-02-01,4798
3016,2022-03-27,2022-06-14,2022-03-27,4800
3017,2023-01-25,2023-03-09,2023-01-21,4801
3018,2022-08-03,2022-10-31,2022-07-31,4803
3019,2022-10-14,2022-11-30,2022-10-13,4805
3020,2022-02-15,2022-06-02,2022-02-14,4806
3021,2022-05-16,2022-08-29,2022-05-14,4807
3022,2022-12-23,2023-04-21,2022-12-20,4808
3023,2022-03-06,2022-07-03,2022-03-06,4809
3024,2022-11-24,2023-01-21,2022-11-23,4810
3025,2022-05-04,2022-09-14,2022-05-03,4811
3026,2022-03-18,2022-05-11,2022-03-14,4813
3027,2022-07-13,2022-09-08,2022-07-09,4814
3028,2022-03-26,2022-05-13,2022-03-25,4815
3029,2022-11-24,2023-01-27,2022-11-20,4819
3030,2022-07-08,2022-10-21,2022-07-04,4820
3031,2016-04-17,2016-09-19,2016-04-16,4822
3032,2016-02-14,2016-04-02,2016-02-13,4824
3033,2016-12-15,2017-05-31,2016-12-15,4825
3034,2016-05-30,2016-11-05,2016-05-29,4828
3035,2016-08-13,2016-11-14,2016-08-09,4829
3036,2016-03-18,2016-09-07,2016-03-15,4830
3037,2016-12-16,2017-03-28,2016-12-12,4831
3038,2016-06-22,2016-09-07,2016-06-22,4832
3039,2016-07-25,2016-12-19,2016-07-23,4834
3040,2016-12-09,2017-02-15,2016-12-05,4835
3041,2016-04-07,2016-07-07,2016-04-04,4837
3042,2016-06-07,2016-09-07,2016-06-04,4838
3043,2016-06-26,2016-09-13,2016-06-22,4839
3044,2016-11-04,2017-01-06,2016-11-02,4840
3045,2016-02-28,2016-05-23,2016-02-28,4841
3046,2016-12-21,2017-04-20,2016-12-19,4843
3047,2016-02-06,2016-04-06,2016-02-02,4845
3048,2016-10-22,2017-02-05,2016-10-22,4846
3049,2016-08-16,2017-01-23,2016-08-13,4847
3050,2016-06-12,2016-10-09,2016-06-09,4848
3051,2016-08-18,2017-02-04,2016-08-14,4849
3052,2016-09-07,2016-11-16,2016-09-06,4850
3053,2016-07-14,2016-11-19,2016-07-11,4851
3054,2016-04-27,2016-07-01,2016-04-27,4852
3055,2016-10-02,2017-02-13,2016-10-01,4853
3056,2016-09-28,2017-01-04,2016-09-26,4854
3057,2017-01-14,2017-04-22,2017-01-11,4855
3058,2015-09-27,2016-02-09,2015-09-26,4861
3059,2015-08-24,2015-11-27,2015-08-22,4862
3060,2015-09-28,2016-03-22,2015-09-25,4863
3061,2016-01-19,2016-07-13,2016-01-18,4864
3062,2015-10-17,2016-03-22,2015-10-16,4868
3063,2015-09-14,2015-11-04,2015-09-13,4869
3064,2015-06-05,2015-11-18,2015-06-05,4870
3065,2015-02-27,2015-05-28,2015-02-23,4871
3066,2015-02-17,2015-07-27,2015-02-13,4874
3067,2015-12-25,2016-03-13,2015-12-23,4876
3068,2015-09-10,2015-11-02,2015-09-09,4877
3069,2015-11-26,2016-02-04,2015-11-26,4878
3070,2015-03-16,2015-04-23,2015-03-13,4879
3071,2015-04-19,2015-07-23,2015-04-18,4880
3072,2015-11-29,2016-04-26,2015-11-28,4882
3073,2015-03-28,2015-08-06,2015-03-26,4883
3074,2015-09-28,2015-10-28,2015-09-28,4884
3075,2015-08-18,2015-10-16,2015-08-14,4888
3076,2015-11-04,2016-05-01,2015-11-03,4889
3077,2015-11-29,2016-03-04,2015-11-28,4890
3078,2015-09-24,2016-01-19,2015-09-20,4892
3079,2017-03-29,2017-05-30,2017-03-29,4894
3080,2017-03-17,2017-06-21,2017-03-15,4895
3081,2017-04-30,2017-08-31,2017-04-27,4899
3082,2017-12-18,2018-03-13,2017-12-14,4901
3083,2018-02-02,2018-05-22,2018-01-29,4904
3084,2018-01-17,2018-03-12,2018-01-16,4905
3085,2017-07-31,2017-10-14,2017-07-30,4906
3086,2017-07-09,2017-12-08,2017-07-08,4907
3087,2017-05-18,2017-10-21,2017-05-15,4908
3088,2017-08-28,2018-02-13,2017-08-28,4909
3089,2017-05-09,2017-08-09,2017-05-05,4910
3090,2017-04-13,2017-08-27,2017-04-13,4911
3091,2017-03-24,2017-06-22,2017-03-22,4913
3092,2018-02-04,2018-04-11,2018-01-31,4915
3093,2017-11-26,2018-03-16,2017-11-24,4916
3094,2017-08-31,2017-12-26,2017-08-29,4917
3095,2017-10-20,2018-01-05,2017-10-17,4918
3096,2017-03-19,2017-05-21,2017-03-19,4919
3097,2017-11-30,2018-02-03,2017-11-29,4920
3098,2017-05-16,2017-07-15,2017-05-15,4921
3099,2017-03-27,2017-06-22,2017-03-27,4922
3100,2018-01-30,2018-05-18,2018-01-28,4923
3101,2017-07-28,2017-12-03,2017-07-25,4924
3102,2017-12-19,2018-03-20,2017-12-19,4925
3103,2017-07-25,2017-12-11,2017-07-23,4926
3104,2017-08-13,2017-11-17,2017-08-12,4927
3105,2017-12-10,2018-05-24,2017-12-09,4928
3106,2017-10-17,2018-01-21,2017-10-13,4929
3107,2017-11-15,2018-02-14,2017-11-15,4930
3108,2017-10-10,2017-11-11,2017-10-10,4932
3109,2017-05-24,2017-09-20,2017-05-24,4933
3110,2017-02-24,2017-07-20,2017-02-23,4935
3111,2017-02-27,2017-08-10,2017-02-23,4936
3112,2017-05-02,2017-10-09,2017-05-01,4937
3113,2017-05-15,2017-06-22,2017-05-12,4938
3114,2017-08-08,2018-01-30,2017-08-04,4939
3115,2017-07-15,2017-12-07,2017-07-14,4941
3116,2017-05-06,2017-07-20,2017-05-04,4943
3117,2017-10-29,2018-03-30,2017-10-25,4944
3118,2017-04-21,2017-07-16,2017-04-17,4945
3119,2017-12-18,2018-03-14,2017-12-14,4946
3120,2017-06-11,2017-11-16,2017-06-09,4947
3121,2019-11-17,2020-03-08,2019-11-13,4949
3122,2019-12-14,2020-04-18,2019-12-12,4951
3123,2019-10-29,2019-12-30,2019-10-26,4952
3124,2019-12-08,2020-02-27,2019-12-07,4954
3125,2019-12-18,2020-03-01,2019-12-17,4955
3126,2019-02-26,2019-04-20,2019-02-23,4956
3127,2019-09-07,2020-01-30,2019-09-05,4957
3128,2019-12-11,2020-05-23,2019-12-08,4960
3129,2019-12-05,2020-02-26,2019-12-04,4963
3130,2019-11-29,2020-01-26,2019-11-26,4965
3131,2019-08-06,2019-10-21,2019-08-02,4968
3132,2019-11-05,2020-01-22,2019-11-01,4969
3133,2019-03-10,2019-07-08,2019-03-09,4970
3134,2019-08-04,2020-01-10,2019-08-01,4972
3135,2019-06-30,2019-12-15,2019-06-27,4977
3136,2019-10-31,2019-12-16,2019-10-28,4979
3137,2017-08-22,2017-11-18,2017-08-19,4980
3138,2017-06-20,2017-10-12,2017-06-20,4981
3139,2017-03-02,2017-08-13,2017-02-26,4982
3140,2017-11-19,2018-02-22,2017-11-18,4986
3141,2017-11-04,2018-04-13,2017-11-04,4987
3142,2017-08-13,2017-10-30,2017-08-13,4988
3143,2017-11-05,2018-03-17,2017-11-04,4989
3144,2017-07-08,2017-09-13,2017-07-04,4990
3145,2017-12-31,2018-05-17,2017-12-27,4991
3146,2017-03-31,2017-08-22,2017-03-31,4992
3147,2017-05-08,2017-07-11,2017-05-07,4994
3148,2017-11-16,2018-05-12,2017-11-14,4996
3149,2017-12-30,2018-02-01,2017-12-29,4997
3150,2017-07-05,2017-12-23,2017-07-02,4998
3151,2017-06-26,2017-12-08,2017-06-25,4999
3152,2017-07-27,2017-11-02,2017-07-24,5000
3153,2017-09-06,2017-11-06,2017-09-02,5001
3154,2017-05-14,2017-09-07,2017-05-13,5002
3155,2017-10-01,2018-01-11,2017-09-29,5003
3156,2017-10-16,2017-11-23,2017-10-16,5004
3157,2018-01-06,2018-04-26,2018-01-06,5008
3158,2017-04-02,2017-07-13,2017-03-30,5009
3159,2017-02-03,2017-06-28,2017-02-01,5010
3160,2018-01-24,2018-05-03,2018-01-20,5011
3161,2017-12-05,2018-01-21,2017-12-01,5012
3162,2017-08-23,2017-10-11,2017-08-21,5014
3163,2017-04-09,2017-05-12,2017-04-09,5015
3164,2017-08-16,2017-10-17,2017-08-13,5016
3165,2017-04-24,2017-07-22,2017-04-24,5018
3166,2017-03-08,2017-05-26,2017-03-07,5019
3167,2017-06-15,2017-08-29,2017-06-12,5021
3168,2018-01-07,2018-04-03,2018-01-03,5022
3169,2017-11-20,2018-02-05,2017-11-20,5024
3170,2015-06-14,2015-08-16,2015-06-13,5025
3171,2016-02-07,2016-03-19,2016-02-06,5026
3172,2016-02-07,2016-07-10,2016-02-05,5027
3173,2016-01-09,2016-03-03,2016-01-05,5029
3174,2015-12-07,2016-01-08,2015-12-06,5030
3175,2015-02-21,2015-07-31,2015-02-18,5032
3176,2015-03-14,2015-08-10,2015-03-12,5033
3177,2015-04-10,2015-07-08,2015-04-07,5034
3178,2016-02-07,2016-03-27,2016-02-05,5035
3179,2015-05-21,2015-09-30,2015-05-21,5039
3180,2015-08-25,2016-02-20,2015-08-21,5042
3181,2015-03-07,2015-06-15,2015-03-03,5043
3182,2015-07-18,2015-12-14,2015-07-17,5044
3183,2015-06-27,2015-08-27,2015-06-25,5045
3184,2015-04-05,2015-05-22,2015-04-04,5046
3185,2015-10-28,2016-01-31,2015-10-27,5047
3186,2015-11-06,2015-12-28,2015-11-06,5048
3187,2015-07-28,2015-10-05,2015-07-27,5049
3188,2015-09-16,2016-01-01,2015-09-13,5050
3189,2016-01-01,2016-04-27,2015-12-30,5051
3190,2015-10-19,2016-01-27,2015-10-16,5052
3191,2015-05-31,2015-06-30,2015-05-27,5054
3192,2015-07-22,2015-09-28,2015-07-19,5056
3193,2015-08-24,2015-11-06,2015-08-24,5057
3194,2015-06-09,2015-07-13,2015-06-06,5059
3195,2015-12-26,2016-02-24,2015-12-24,5060
3196,2015-03-16,2015-06-14,2015-03-12,5062
3197,2015-09-14,2016-02-01,2015-09-13,5064
3198,2015-08-05,2015-11-20,2015-08-02,5066
3199,2015-03-03,2015-08-22,2015-03-01,5067
3200,2015-03-27,2015-08-24,2015-03-26,5068
3201,2015-04-17,2015-09-14,2015-04-16,5070
3202,2015-03-21,2015-08-22,2015-03-18,5073
3203,2015-10-19,2016-01-19,2015-10-18,5074
3204,2016-01-24,2016-04-02,2016-01-23,5075
3205,2015-03-10,2015-06-18,2015-03-07,5077
3206,2015-02-24,2015-07-28,2015-02-23,5078
3207,2015-07-12,2015-08-29,2015-07-12,5079
3208,2019-07-23,2019-10-17,2019-07-20,5080
3209,2019-04-14,2019-09-11,2019-04-11,5081
3210,2019-12-01,2020-02-29,2019-12-01,5083
3211,2019-07-09,2019-12-26,2019-07-06,5086
3212,2020-01-10,2020-03-13,2020-01-06,5087
3213,2020-01-31,2020-07-28,2020-01-31,5089
3214,2019-11-28,2020-03-11,2019-11-25,5090
3215,2019-03-29,2019-08-16,2019-03-26,5093
3216,2019-07-02,2019-08-03,2019-06-29,5095
3217,2019-04-09,2019-08-23,2019-04-08,5096
3218,2019-04-27,2019-07-22,2019-04-23,5097
3219,2019-08-27,2020-01-12,2019-08-24,5100
3220,2019-09-16,2020-02-16,2019-09-13,5101
3221,2019-08-12,2019-11-19,2019-08-11,5102
3222,2019-10-30,2020-02-18,2019-10-28,5104
3223,2019-04-05,2019-07-15,2019-04-04,5105
3224,2019-09-06,2019-10-29,2019-09-03,5106
3225,2019-05-13,2019-11-07,2019-05-11,5107
3226,2019-03-01,2019-06-04,2019-02-27,5109
3227,2019-08-28,2019-12-27,2019-08-26,5112
3228,2019-05-04,2019-06-09,2019-05-01,5114
3229,2020-01-28,2020-04-18,2020-01-26,5115
3230,2019-12-01,2020-03-23,2019-12-01,5119
3231,2020-06-17,2020-07-31,2020-06-14,5120
3232,2020-09-16,2020-10-24,2020-09-16,5121
3233,2020-02-24,2020-03-29,2020-02-22,5123
3234,2020-11-20,2021-03-21,2020-11-18,5124
3235,2020-02-23,2020-05-23,2020-02-22,5127
3236,2020-02-20,2020-07-24,2020-02-19,5128
3237,2020-07-11,2020-12-07,2020-07-08,5129
3238,2020-09-30,2021-01-27,2020-09-28,5130
3239,2021-01-13,2021-06-30,2021-01-12,5133
3240,2021-01-10,2021-06-13,2021-01-08,5134
3241,2020-04-06,2020-07-22,2020-04-02,5135
3242,2020-09-20,2020-12-12,2020-09-17,5136
3243,2020-07-20,2020-08-20,2020-07-19,5137
3244,2020-01-31,2020-06-18,2020-01-28,5139
3245,2020-09-10,2020-11-13,2020-09-08,5141
3246,2020-02-26,2020-04-23,2020-02-25,5143
3247,2020-04-16,2020-07-26,2020-04-12,5144
3248,2020-12-12,2021-04-12,2020-12-09,5145
3249,2020-05-20,2020-06-24,2020-05-20,5146
3250,2020-12-02,2021-01-07,2020-11-30,5147
3251,2020-09-02,2020-11-10,2020-08-31,5148
3252,2020-06-28,2020-10-20,2020-06-25,5149
3253,2020-10-17,2021-01-07,2020-10-16,5151
3254,2021-01-04,2021-04-17,2021-01-03,5152
3255,2020-12-12,2021-01-15,2020-12-09,5154
3256,2020-08-03,2020-12-27,2020-08-02,5155
3257,2020-03-17,2020-04-17,2020-03-17,5156
3258,2020-07-22,2021-01-13,2020-07-18,5157
3259,2020-02-22,2020-08-09,2020-02-20,5160
3260,2020-02-19,2020-06-27,2020-02-16,5161
3261,2020-12-08,2021-04-25,2020-12-07,5163
3262,2020-07-11,2020-09-08,2020-07-09,5164
3263,2016-12-04,2017-02-08,2016-12-02,5166
3264,2016-08-31,2016-10-05,2016-08-31,5167
3265,2016-06-03,2016-07-18,2016-06-01,5169
3266,2016-10-09,2016-12-31,2016-10-09,5171
3267,2016-04-29,2016-06-06,2016-04-28,5173
3268,2016-04-05,2016-05-29,2016-04-05,5175
3269,2016-06-03,2016-08-13,2016-06-01,5177
3270,2016-04-21,2016-06-15,2016-04-19,5178
3271,2016-12-31,2017-01-30,2016-12-29,5179
3272,2016-06-18,2016-09-26,2016-06-14,5181
3273,2016-09-27,2017-03-21,2016-09-26,5182
3274,2016-06-24,2016-08-22,2016-06-23,5183
3275,2016-07-26,2016-10-24,2016-07-25,5185
3276,2017-01-02,2017-06-14,2016-12-30,5186
3277,2016-10-13,2016-12-05,2016-10-09,5187
3278,2016-06-22,2016-10-21,2016-06-22,5188
3279,2017-01-04,2017-05-02,2016-12-31,5189
3280,2016-06-10,2016-12-01,2016-06-07,5190
3281,2016-04-23,2016-09-29,2016-04-21,5191
3282,2016-11-30,2017-05-14,2016-11-27,5193
3283,2016-07-06,2016-12-28,2016-07-04,5194
3284,2016-12-21,2017-03-15,2016-12-17,5195
3285,2016-11-16,2017-04-09,2016-11-14,5196
3286,2016-03-09,2016-07-20,2016-03-08,5198
3287,2016-11-28,2017-04-13,2016-11-28,5199
3288,2016-08-07,2017-01-29,2016-08-06,5200
3289,2016-05-30,2016-10-29,2016-05-27,5201
3290,2016-02-22,2016-06-20,2016-02-19,5203
3291,2016-06-24,2016-10-12,2016-06-23,5204
3292,2017-01-15,2017-03-02,2017-01-15,5205
3293,2016-03-19,2016-07-04,2016-03-18,5206
3294,2016-11-23,2017-05-14,2016-11-21,5208
3295,2016-07-28,2016-08-27,2016-07-28,5209
3296,2016-06-15,2016-12-02,2016-06-13,5210
3297,2016-10-22,2017-02-09,2016-10-21,5212
3298,2016-10-29,2016-12-20,2016-10-28,5214
3299,2016-06-06,2016-11-30,2016-06-04,5216
3300,2016-10-03,2016-12-09,2016-10-03,5218
3301,2016-08-31,2017-02-20,2016-08-29,5219
3302,2016-11-11,2017-02-01,2016-11-07,5220
3303,2017-02-20,2017-04-01,2017-02-19,5221
3304,2022-07-15,2022-10-28,2022-07-14,5222
3305,2022-05-11,2022-07-24,2022-05-10,5223
3306,2022-03-28,2022-06-16,2022-03-24,5224
3307,2022-08-25,2023-01-25,2022-08-25,5225
3308,2023-01-25,2023-05-04,2023-01-25,5227
3309,2022-05-30,2022-08-04,2022-05-29,5230
3310,2022-02-01,2022-03-30,2022-01-30,5232
3311,2022-11-16,2023-03-06,2022-11-13,5234
3312,2022-07-01,2022-09-30,2022-06-27,5235
3313,2022-10-16,2022-11-29,2022-10-12,5237
3314,2023-01-22,2023-05-10,2023-01-19,5238
3315,2022-11-03,2023-02-10,2022-11-03,5239
3316,2022-03-05,2022-08-05,2022-03-02,5242
3317,2022-11-19,2023-01-26,2022-11-19,5243
3318,2022-09-07,2022-12-13,2022-09-04,5246
3319,2022-12-15,2023-03-25,2022-12-12,5247
3320,2018-07-20,2018-10-11,2018-07-19,5249
3321,2018-02-19,2018-07-03,2018-02-18,5250
3322,2018-04-19,2018-06-11,2018-04-17,5253
3323,2019-01-01,2019-03-06,2018-12-28,5254
3324,2018-03-12,2018-06-24,2018-03-11,5256
3325,2018-05-02,2018-06-25,2018-05-02,5258
3326,2018-02-14,2018-07-16,2018-02-13,5260
3327,2018-04-29,2018-10-21,2018-04-27,5261
3328,2018-08-15,2018-09-20,2018-08-13,5266
3329,2018-09-11,2019-01-20,2018-09-07,5267
3330,2018-11-19,2019-04-12,2018-11-17,5268
3331,2018-03-23,2018-05-20,2018-03-21,5270
3332,2018-07-06,2018-10-17,2018-07-03,5271
3333,2018-02-26,2018-06-29,2018-02-22,5273
3334,2019-01-02,2019-03-03,2019-01-02,5274
3335,2018-06-10,2018-08-17,2018-06-06,5277
3336,2018-11-13,2019-01-16,2018-11-13,5281
3337,2018-11-04,2019-04-22,2018-11-02,5282
3338,2018-03-02,2018-06-22,2018-03-01,5284
3339,2018-10-24,2019-04-17,2018-10-21,5285
3340,2018-10-05,2019-01-25,2018-10-03,5286
3341,2018-06-18,2018-10-01,2018-06-15,5287
3342,2018-03-17,2018-09-06,2018-03-17,5288
3343,2018-12-20,2019-04-22,2018-12-20,5289
3344,2016-09-18,2017-01-02,2016-09-14,5291
3345,2016-10-27,2017-03-09,2016-10-27,5292
3346,2016-04-09,2016-08-12,2016-04-08,5293
3347,2016-07-02,2016-09-02,2016-07-02,5295
3348,2016-03-20,2016-05-24,2016-03-20,5297
3349,2016-09-29,2017-03-05,2016-09-29,5300
3350,2016-03-20,2016-07-21,2016-03-17,5303
3351,2016-04-11,2016-06-07,2016-04-10,5304
3352,2016-08-31,2017-01-11,2016-08-29,5305
3353,2016-06-01,2016-09-20,2016-05-29,5306
3354,2016-05-29,2016-11-05,2016-05-27,5307
3355,2016-05-19,2016-10-30,2016-05-15,5308
3356,2016-09-18,2016-12-22,2016-09-17,5309
3357,2017-01-09,2017-03-12,2017-01-07,5311
3358,2016-10-15,2017-04-06,2016-10-12,5313
3359,2016-10-08,2017-03-01,2016-10-05,5316
3360,2016-05-29,2016-11-13,2016-05-28,5317
3361,2016-12-30,2017-05-31,2016-12-28,5319
3362,2016-03-02,2016-05-14,2016-02-27,5320
3363,2016-02-01,2016-04-27,2016-01-28,5321
3364,2016-03-25,2016-09-05,2016-03-23,5322
3365,2016-10-01,2017-02-13,2016-09-30,5323
3366,2016-03-22,2016-07-14,2016-03-21,5324
3367,2016-04-19,2016-09-05,2016-04-18,5325
3368,2016-10-04,2016-12-10,2016-09-30,5326
3369,2017-01-10,2017-05-24,2017-01-07,5328
3370,2017-01-04,2017-04-12,2017-01-01,5329
3371,2016-08-06,2016-10-19,2016-08-06,5330
3372,2016-11-03,2017-01-20,2016-10-30,5333
3373,2016-02-18,2016-04-06,2016-02-14,5335
3374,2016-12-17,2017-04-01,2016-12-15,5337
3375,2016-10-13,2017-03-18,2016-10-09,5338
3376,2016-03-06,2016-07-11,2016-03-05,5339
3377,2018-11-25,2019-03-24,2018-11-23,5342
3378,2018-03-18,2018-09-12,2018-03-17,5345
3379,2018-07-19,2018-11-01,2018-07-17,5346
3380,2018-06-26,2018-11-26,2018-06-24,5347
3381,2018-12-20,2019-02-16,2018-12-16,5348
3382,2018-03-25,2018-07-18,2018-03-22,5349
3383,2018-08-11,2019-01-03,2018-08-09,5351
3384,2018-03-03,2018-06-19,2018-03-02,5352
3385,2019-02-09,2019-06-14,2019-02-07,5353
3386,2018-02-08,2018-06-13,2018-02-07,5354
3387,2018-02-11,2018-04-30,2018-02-10,5356
3388,2018-02-08,2018-06-30,2018-02-07,5357
3389,2018-03-19,2018-05-26,2018-03-19,5358
3390,2018-07-21,2018-11-15,2018-07-18,5359
3391,2018-06-21,2018-11-22,2018-06-19,5360
3392,2019-01-18,2019-05-09,2019-01-15,5363
3393,2018-06-07,2018-11-23,2018-06-06,5364
3394,2018-09-06,2018-12-06,2018-09-04,5365
3395,2018-06-11,2018-10-05,2018-06-10,5366
3396,2018-02-13,2018-04-16,2018-02-09,5370
3397,2018-03-17,2018-05-02,2018-03-15,5371
3398,2018-10-01,2019-01-16,2018-10-01,5372
3399,2018-07-15,2018-11-14,2018-07-14,5373
3400,2018-03-22,2018-07-30,2018-03-22,5374
3401,2018-11-08,2019-02-16,2018-11-05,5378
3402,2018-09-05,2018-11-30,2018-09-05,5380
3403,2018-03-03,2018-07-22,2018-03-02,5383
3404,2018-05-02,2018-06-10,2018-05-01,5384
3405,2018-01-20,2018-06-23,2018-01-20,5385
3406,2017-11-01,2018-02-10,2017-10-31,5387
3407,2018-01-16,2018-04-14,2018-01-14,5389
3408,2017-07-16,2017-08-25,2017-07-16,5390
3409,2017-12-10,2018-04-16,2017-12-09,5391
3410,2017-10-11,2017-12-20,2017-10-08,5394
3411,2017-06-06,2017-09-16,2017-06-04,5396
3412,2017-08-13,2017-10-15,2017-08-13,5399
3413,2017-06-10,2017-09-18,2017-06-08,5400
3414,2017-11-16,2018-05-02,2017-11-12,5403
3415,2017-08-08,2017-11-13,2017-08-04,5406
3416,2017-04-06,2017-05-15,2017-04-05,5408
3417,2017-03-21,2017-08-02,2017-03-21,5410
3418,2017-03-30,2017-08-24,2017-03-27,5411
3419,2017-11-04,2018-01-15,2017-11-02,5412
3420,2017-10-23,2018-01-20,2017-10-19,5414
3421,2017-06-25,2017-08-29,2017-06-23,5415
3422,2017-07-04,2017-12-22,2017-07-04,5416
3423,2018-01-20,2018-06-06,2018-01-19,5418
3424,2017-05-27,2017-10-31,2017-05-26,5421
3425,2022-03-01,2022-07-10,2022-02-26,5422
3426,2022-05-18,2022-10-12,2022-05-17,5423
3427,2022-11-23,2023-04-02,2022-11-22,5426
3428,2022-10-10,2022-12-16,2022-10-07,5427
3429,2023-01-12,2023-03-19,2023-01-08,5429
3430,2023-01-22,2023-05-22,2023-01-21,5430
3431,2022-07-29,2022-11-22,2022-07-29,5432
3432,2022-09-19,2022-10-24,2022-09-16,5433
3433,2022-03-19,2022-05-23,2022-03-15,5435
3434,2023-01-10,2023-04-20,2023-01-07,5437
3435,2023-01-15,2023-02-14,2023-01-12,5438
3436,2022-11-17,2023-03-14,2022-11-16,5441
3437,2022-08-10,2022-11-23,2022-08-09,5442
3438,2022-04-26,2022-08-30,2022-04-24,5444
3439,2022-08-20,2022-12-10,2022-08-17,5445
3440,2022-03-03,2022-06-06,2022-03-01,5449
3441,2022-05-06,2022-10-05,2022-05-06,5454
3442,2022-05-03,2022-09-19,2022-04-29,5457
3443,2022-07-29,2022-12-11,2022-07-25,5458
3444,2022-05-12,2022-10-14,2022-05-09,5459
3445,2022-04-14,2022-05-22,2022-04-11,5461
3446,2016-07-24,2016-11-02,2016-07-20,5462
3447,2016-02-26,2016-05-28,2016-02-25,5463
3448,2016-12-16,2017-03-08,2016-12-16,5464
3449,2016-08-24,2017-02-09,2016-08-22,5465
3450,2016-06-08,2016-08-03,2016-06-05,5466
3451,2016-07-15,2016-11-02,2016-07-11,5467
3452,2016-12-18,2017-05-02,2016-12-16,5468
3453,2016-12-25,2017-06-20,2016-12-24,5469
3454,2016-10-09,2016-12-30,2016-10-08,5471
3455,2016-07-04,2016-09-17,2016-07-02,5472
3456,2016-10-06,2017-03-23,2016-10-03,5473
3457,2016-11-27,2016-12-31,2016-11-23,5474
3458,2016-05-16,2016-07-01,2016-05-16,5475
3459,2016-11-28,2017-04-04,2016-11-25,5476
3460,2016-04-25,2016-07-15,2016-04-25,5478
3461,2017-01-25,2017-05-13,2017-01-25,5479
3462,2016-11-13,2017-04-13,2016-11-10,5482
3463,2016-12-26,2017-05-23,2016-12-23,5483
3464,2016-10-13,2017-01-02,2016-10-10,5484
3465,2016-02-24,2016-08-18,2016-02-23,5486
3466,2017-01-28,2017-03-06,2017-01-24,5490
3467,2016-06-01,2016-09-06,2016-05-30,5491
3468,2016-10-20,2017-01-02,2016-10-16,5492
3469,2016-10-17,2016-12-25,2016-10-17,5494
3470,2016-03-07,2016-05-12,2016-03-03,5495
3471,2017-02-02,2017-06-16,2017-01-29,5496
3472,2016-02-10,2016-04-30,2016-02-08,5500
3473,2016-10-27,2017-01-16,2016-10-24,5501
3474,2016-02-22,2016-07-09,2016-02-18,5502
3475,2016-12-19,2017-04-17,2016-12-17,5503
3476,2017-02-02,2017-04-13,2017-01-31,5506
3477,2016-10-01,2017-02-13,2016-09-30,5507
3478,2016-04-28,2016-08-08,2016-04-27,5508
3479,2016-11-15,2017-01-03,2016-11-12,5509
3480,2016-09-14,2016-12-07,2016-09-13,5510
3481,2016-12-18,2017-03-17,2016-12-17,5511
3482,2016-07-24,2017-01-12,2016-07-20,5512
3483,2016-06-26,2016-08-04,2016-06-25,5513
3484,2016-07-18,2016-10-10,2016-07-18,5518
3485,2016-06-16,2016-09-27,2016-06-16,5519
3486,2017-01-12,2017-04-29,2017-01-10,5520
3487,2016-03-29,2016-07-14,2016-03-29,5522
3488,2016-08-10,2017-01-08,2016-08-08,5523
3489,2016-09-29,2016-10-31,2016-09-28,5526
3490,2017-01-29,2017-04-10,2017-01-27,5527
3491,2016-09-17,2017-01-01,2016-09-13,5529
3492,2016-04-15,2016-08-20,2016-04-15,5531
3493,2016-04-27,2016-07-06,2016-04-26,5532
3494,2016-09-02,2016-12-08,2016-08-30,5533
3495,2016-02-11,2016-04-28,2016-02-07,5534
3496,2016-05-20,2016-08-23,2016-05-20,5535
3497,2016-06-09,2016-12-05,2016-06-06,5537
3498,2016-03-03,2016-04-16,2016-03-03,5538
3499,2023-10-23,2024-02-13,2023-10-23,5540
3500,2023-10-05,2024-03-03,2023-10-02,5541
3501,2023-11-28,2024-02-06,2023-11-26,5542
3502,2023-03-03,2023-04-25,2023-02-27,5543
3503,2023-02-15,2023-07-23,2023-02-15,5545
3504,2023-04-28,2023-10-02,2023-04-25,5546
3505,2023-08-22,2023-12-18,2023-08-20,5547
3506,2023-09-20,2023-11-21,2023-09-19,5552
3507,2023-11-15,2023-12-17,2023-11-14,5555
3508,2023-06-01,2023-08-02,2023-05-30,5556
3509,2023-11-24,2024-05-19,2023-11-23,5557
3510,2023-06-06,2023-09-07,2023-06-02,5558
3511,2024-01-15,2024-04-19,2024-01-14,5560
3512,2023-05-09,2023-08-11,2023-05-05,5570
3513,2023-09-22,2023-12-12,2023-09-20,5573
3514,2023-07-28,2024-01-21,2023-07-27,5574
3515,2023-07-30,2023-11-06,2023-07-29,5575
3516,2023-10-25,2024-01-08,2023-10-25,5576
3517,2023-04-02,2023-07-26,2023-04-02,5577
3518,2023-06-23,2023-10-11,2023-06-21,5578
3519,2023-04-27,2023-07-23,2023-04-26,5579
3520,2023-05-22,2023-09-05,2023-05-22,5581
3521,2023-04-26,2023-06-27,2023-04-26,5582
3522,2024-01-19,2024-04-14,2024-01-15,5585
3523,2023-04-03,2023-08-03,2023-04-03,5586
3524,2023-11-26,2024-02-10,2023-11-25,5587
